#,impact,delaydays,openeddate,type,discussion,repetition,perofdelay,workload,priority,no_comment,no_priority_change,no_fixversion,no_fixversion_change,no_issuelink,no_blocking,no_blockedby,no_affectversion,reporterrep,no_des_change,topic_10,topic_100,topic_200,topic_300,topic_400
3342,Nondelay,0,2012-12-20 00:00:00,Bug,111,0,26,6,Blocker,0,0,1,2,0,0,0,1,0.6,0,5,9,148,295,320
3343,Nondelay,0,2012-12-20 00:00:00,Bug,0,0,0,3,Major,1,0,1,1,0,0,0,0,0.7222222222222222,0,6,81,117,247,96
3344,medium,13,2012-12-21 00:00:00,Task,24,0,0,3,Blocker,1,1,1,1,0,0,0,0,0.9,0,5,71,193,287,240
3345,high,177,2012-12-21 00:00:00,Improvement,348,0,0,76,Major,1,5,1,2,0,0,0,1,0,0,9,94,185,258,273
3346,Nondelay,0,2012-12-23 00:00:00,SubTask,0,0,0,8,Major,1,0,1,0,0,0,0,1,0.5897435897435898,0,10,99,161,256,332
3347,medium,9,2012-12-26 00:00:00,Bug,5,0,0,4,Major,1,0,1,0,0,0,0,0,0.16666666666666666,0,2,87,182,292,137
3348,Nondelay,0,2012-12-27 00:00:00,Bug,0,0,0,7,Blocker,2,0,1,1,0,0,0,1,0.7222222222222222,0,9,30,159,233,353
3349,Nondelay,0,2012-12-29 00:00:00,Improvement,0,0,25,6,Blocker,0,0,1,1,0,0,0,0,0.8181818181818182,0,10,90,163,217,296
3350,Nondelay,0,2012-12-30 00:00:00,Improvement,35,0,0,6,Blocker,0,0,1,2,0,0,0,1,0.17045454545454544,0,10,76,73,77,275
3351,medium,22,2012-12-30 00:00:00,Bug,29,1,0,3,Critical,4,0,1,1,0,0,0,1,0.17045454545454544,0,9,76,156,281,158
3352,Nondelay,0,2013-01-01 00:00:00,Bug,35,1,0,1,Major,4,0,1,1,0,0,0,1,0,0,1,62,180,165,371
3353,Nondelay,0,2013-01-01 00:00:00,Improvement,2,0,0,6,Critical,1,0,1,0,0,0,0,0,0.3333333333333333,0,3,70,149,295,103
3354,Nondelay,0,2013-01-01 00:00:00,Improvement,151,0,0,2,Blocker,2,1,1,2,0,0,0,1,0.16666666666666666,0,4,98,46,268,308
3355,Nondelay,0,2013-01-01 00:00:00,NewFeature,0,0,23,6,Major,0,0,1,1,0,0,0,0,0.8333333333333334,0,9,89,194,249,125
3356,Nondelay,0,2013-01-02 00:00:00,Bug,69,0,0,1,Major,1,0,1,1,0,0,0,2,0.16666666666666666,0,9,73,90,214,358
3357,Nondelay,0,2013-01-02 00:00:00,SubTask,0,1,0,9,Critical,9,0,1,1,0,0,0,1,0.6097560975609756,0,6,99,176,247,375
3358,Nondelay,0,2013-01-02 00:00:00,Bug,2,0,0,4,Major,2,0,1,1,0,0,0,1,0,0,9,30,97,210,371
3359,Nondelay,0,2013-01-02 00:00:00,Bug,0,0,0,9,Critical,1,0,1,0,1,0,0,1,0.6097560975609756,0,4,68,1,220,225
3360,Nondelay,0,2013-01-02 00:00:00,Improvement,152,0,0,2,Major,3,0,1,3,0,0,0,1,0.8,0,7,28,186,299,26
3361,Nondelay,0,2013-01-02 00:00:00,Improvement,0,0,1,7,Major,1,0,1,0,0,0,0,1,0.8,0,10,77,43,299,202
3362,Nondelay,0,2013-01-02 00:00:00,Bug,0,0,16,4,Critical,1,0,1,0,0,0,0,1,0.3076923076923077,0,7,98,200,296,344
3363,Nondelay,0,2013-01-02 00:00:00,Bug,116,0,0,8,Critical,1,2,1,1,1,0,0,0,0.11213720316622691,0,2,52,119,286,46
3364,Nondelay,0,2013-01-02 00:00:00,Bug,10,0,4,14,Blocker,2,0,1,1,0,0,0,1,0.5,0,5,68,7,186,344
3365,Nondelay,0,2013-01-02 00:00:00,Bug,1,0,0,3,Critical,1,0,1,1,0,0,0,1,0.3333333333333333,0,9,93,194,282,320
3366,Nondelay,0,2013-01-03 00:00:00,Bug,35,0,12,14,Major,0,0,1,1,0,0,0,0,0.09090909090909091,0,10,85,91,291,248
3367,Nondelay,0,2013-01-03 00:00:00,Improvement,18,0,0,7,Blocker,2,1,1,0,0,0,0,0,0.35294117647058826,0,5,6,176,197,86
3368,Nondelay,0,2013-01-03 00:00:00,Bug,1,0,0,1,Critical,1,0,1,1,0,0,0,1,0.2857142857142857,0,4,1,140,157,220
3369,Nondelay,0,2013-01-03 00:00:00,Bug,1,0,0,1,Critical,1,0,1,1,0,0,0,1,0.2857142857142857,0,7,98,171,205,387
3370,Nondelay,0,2013-01-03 00:00:00,Bug,75,0,0,9,Major,1,0,1,1,0,0,0,1,0,0,3,93,164,294,219
3371,Nondelay,0,2013-01-03 00:00:00,Bug,34,0,0,5,Blocker,2,1,1,1,1,0,0,2,0.2857142857142857,0,7,92,152,282,227
3372,Nondelay,0,2013-01-03 00:00:00,Bug,34,0,2,0,Major,2,1,1,1,0,0,0,2,0.2857142857142857,0,9,68,167,72,394
3373,Nondelay,0,2013-01-03 00:00:00,Bug,17,0,20,1,Blocker,2,0,1,1,0,0,0,1,0.17391304347826086,0,7,68,124,15,369
3374,Nondelay,0,2013-01-03 00:00:00,Bug,1,0,0,5,Major,1,0,1,1,0,0,0,1,0.7368421052631579,1,5,68,198,213,392
3375,Nondelay,0,2013-01-04 00:00:00,Bug,0,0,0,4,Major,1,0,1,1,0,0,0,1,0.2,0,10,90,75,287,231
3376,Nondelay,0,2013-01-04 00:00:00,Bug,0,0,0,4,Major,1,0,1,1,0,0,0,1,0,0,8,47,69,241,334
3377,Nondelay,0,2013-01-04 00:00:00,Bug,24,0,0,1,Blocker,2,0,1,1,2,0,0,2,0.36363636363636365,0,10,84,170,259,266
3378,Nondelay,0,2013-01-04 00:00:00,Bug,18,0,0,2,Major,1,0,1,1,0,0,0,1,0.2857142857142857,0,2,86,158,206,306
3379,Nondelay,0,2013-01-04 00:00:00,Bug,5,0,0,7,Blocker,1,0,1,1,0,0,0,1,0.046511627906976744,0,5,55,38,276,217
3380,Nondelay,0,2013-01-04 00:00:00,Bug,17,0,5,3,Major,1,0,1,0,0,0,0,1,0.6923076923076923,0,8,32,160,108,372
3381,Nondelay,0,2013-01-05 00:00:00,Bug,108,0,3,4,Critical,2,0,1,1,0,0,0,1,0.17391304347826086,0,10,26,86,77,392
3382,Nondelay,0,2013-01-05 00:00:00,Bug,0,0,4,4,Blocker,1,1,1,0,0,0,0,1,0.7142857142857143,0,4,83,73,62,345
3383,Nondelay,0,2013-01-06 00:00:00,Bug,53,0,0,3,Blocker,1,0,1,1,0,0,0,0,0.7142857142857143,0,3,66,185,142,311
3384,Nondelay,0,2013-01-07 00:00:00,Bug,0,0,0,8,Major,1,0,1,1,0,0,0,1,0.6666666666666666,0,9,56,190,257,380
3385,Nondelay,0,2013-01-07 00:00:00,Bug,51,0,0,1,Blocker,7,1,1,2,0,0,0,1,0.3333333333333333,0,9,100,166,69,334
3386,Nondelay,0,2013-01-07 00:00:00,Bug,17,0,0,6,Major,2,0,1,1,0,0,0,1,0.3333333333333333,0,8,76,140,230,383
3387,Nondelay,0,2013-01-07 00:00:00,Improvement,5,0,0,6,Major,1,0,1,1,0,0,0,1,0.3333333333333333,0,9,26,161,297,387
3388,Nondelay,0,2013-01-07 00:00:00,Bug,8,0,0,4,Critical,1,0,1,1,0,0,0,1,0.5,0,8,67,21,254,341
3389,Nondelay,0,2013-01-07 00:00:00,Bug,17,0,0,6,Major,0,0,1,1,0,0,0,1,0.3333333333333333,0,5,70,169,72,340
3390,Nondelay,0,2013-01-07 00:00:00,Bug,96,0,0,9,Major,0,0,1,1,0,0,0,1,0.4,0,7,67,112,181,286
3391,Nondelay,0,2013-01-07 00:00:00,Bug,23,0,0,5,Critical,3,0,1,1,0,0,0,1,0,0,7,99,159,24,207
3392,high,106,2013-01-07 00:00:00,Bug,64,1,0,76,Blocker,4,5,1,1,0,0,0,1,0.03296703296703297,0,6,72,64,251,272
3393,Nondelay,0,2013-01-07 00:00:00,Bug,0,0,0,6,Major,2,0,1,1,0,0,0,1,0.375,0,10,29,17,152,384
3394,Nondelay,0,2013-01-07 00:00:00,Bug,32,0,0,3,Major,1,0,1,1,0,0,0,1,0.375,0,10,4,60,186,242
3395,Nondelay,0,2013-01-07 00:00:00,Task,0,0,0,8,Major,2,0,1,1,0,0,0,1,0.6666666666666666,0,9,70,189,202,293
3396,Nondelay,0,2013-01-07 00:00:00,Task,0,0,0,8,Major,2,0,1,1,0,0,0,1,0.6666666666666666,0,5,83,199,289,315
3397,Nondelay,0,2013-01-07 00:00:00,Task,0,0,0,8,Major,1,0,1,1,0,0,0,1,0.6666666666666666,0,5,71,196,245,223
3398,Nondelay,0,2013-01-07 00:00:00,Improvement,0,0,0,8,Major,1,0,1,1,0,0,0,1,0.6666666666666666,0,9,72,151,298,53
