#,impact,delaydays,openeddate,type,discussion,repetition,perofdelay,workload,priority,no_comment,no_priority_change,no_fixversion,no_fixversion_change,no_issuelink,no_blocking,no_blockedby,no_affectversion,reporterrep,no_des_change,topic_10,topic_100,topic_200,topic_300,topic_400
2011,Nondelay,0,2012-11-30 00:00:00,Story,1,0,5,6,Minor,0,0,1,1,0,0,0,0,0.6311475409836066,0,5,59,105,51,118
2012,Nondelay,0,2012-11-30 00:00:00,Story,0,0,0,0,Minor,1,0,1,0,0,0,0,0,0.6311475409836066,0,6,87,39,130,73
2013,Nondelay,0,2012-11-30 00:00:00,Story,2,0,0,0,Minor,0,0,1,0,0,0,0,0,0.6311475409836066,0,2,76,187,221,79
2014,Nondelay,0,2012-12-03 00:00:00,Bug,416,0,36,9,Minor,3,0,2,6,0,0,0,1,0.13333333333333333,1,6,79,156,214,338
2015,Nondelay,0,2012-12-03 00:00:00,Bug,179,0,80,0,Major,9,0,1,3,0,0,0,1,0,1,3,96,179,246,251
2016,Nondelay,0,2012-12-03 00:00:00,Improvement,144,0,50,10,Minor,4,0,1,0,1,0,0,3,0.13333333333333333,0,8,40,124,288,374
2017,Nondelay,0,2012-12-03 00:00:00,Bug,0,0,0,0,Minor,1,0,1,1,0,0,0,0,0.40476190476190477,0,3,60,191,300,137
2018,Nondelay,0,2012-12-04 00:00:00,Bug,5,0,0,0,Minor,3,0,1,1,0,0,0,0,0.21428571428571427,0,8,100,166,299,286
2019,Nondelay,0,2012-12-04 00:00:00,Bug,0,0,5,3,Trivial,1,0,1,1,0,0,0,0,0.4166666666666667,0,7,88,180,193,396
2020,Nondelay,0,2012-12-06 00:00:00,Technical task,0,1,11,13,Minor,2,0,1,1,1,0,0,0,0.40625,0,7,30,102,98,205
2021,Nondelay,0,2012-12-06 00:00:00,Story,116,1,11,13,Minor,2,0,1,0,1,0,0,0,0.40625,1,10,2,184,191,257
2022,Nondelay,0,2012-12-06 00:00:00,Bug,17,0,60,3,Minor,4,0,1,0,0,0,0,1,0,0,6,99,142,300,260
2023,Nondelay,0,2012-12-06 00:00:00,Bug,17,1,60,3,Major,6,0,1,1,0,0,0,1,0,0,6,87,99,292,375
2024,Nondelay,0,2012-12-07 00:00:00,Story,2,1,5,5,Minor,0,0,1,0,0,0,0,0,0.624,0,9,88,193,43,392
2025,Nondelay,0,2012-12-07 00:00:00,Bug,27,0,48,11,Minor,2,1,1,1,1,0,0,1,0,0,6,72,26,271,368
2026,Nondelay,0,2012-12-07 00:00:00,Bug,26,0,64,6,Minor,5,0,1,1,0,0,0,1,0,0,3,64,191,121,399
2027,Nondelay,0,2012-12-07 00:00:00,Bug,0,0,0,0,Minor,1,0,1,1,0,0,0,0,0.2,1,3,96,44,282,236
2028,Nondelay,0,2012-12-07 00:00:00,Technical task,0,1,28,5,Minor,0,0,1,0,0,0,0,0,0.3611111111111111,0,9,45,185,181,339
2029,Nondelay,0,2012-12-07 00:00:00,Technical task,121,2,11,15,Minor,7,0,1,0,0,0,0,0,0.3611111111111111,0,9,85,91,173,346
2030,Nondelay,0,2012-12-07 00:00:00,Technical task,0,1,28,5,Minor,0,0,1,0,0,0,0,0,0.3611111111111111,0,9,38,164,173,346
2031,Nondelay,0,2012-12-07 00:00:00,Technical task,0,2,28,5,Minor,0,0,1,0,0,0,0,0,0.3611111111111111,0,9,73,164,274,366
2032,Nondelay,0,2012-12-07 00:00:00,Technical task,0,1,28,5,Minor,0,0,1,0,0,0,0,0,0.3611111111111111,0,9,38,164,122,328
2033,Nondelay,0,2012-12-07 00:00:00,Epic,121,0,28,5,Minor,0,0,1,0,0,0,0,0,0.3611111111111111,0,8,50,14,293,182
2034,Nondelay,0,2012-12-10 00:00:00,Bug,349,0,0,0,Minor,1,1,1,4,1,0,0,2,0,0,8,35,130,215,385
2035,Nondelay,0,2012-12-11 00:00:00,Improvement,0,0,0,0,Minor,0,0,1,0,0,0,0,0,0.20689655172413793,0,8,85,120,224,206
2036,Nondelay,0,2012-12-12 00:00:00,Bug,130,0,47,11,Major,7,0,1,1,0,0,0,3,0,0,1,50,180,12,384
2037,Nondelay,0,2012-12-13 00:00:00,Bug,0,0,0,0,Minor,2,0,1,0,0,0,0,2,0.6666666666666666,0,4,28,174,153,220
2038,Nondelay,0,2012-12-13 00:00:00,Bug,1,0,0,2,Minor,2,0,1,0,0,0,0,2,0.6666666666666666,1,5,35,186,154,367
2039,Nondelay,0,2012-12-13 00:00:00,Bug,2,0,52,3,Critical,3,0,1,1,0,0,0,1,0,0,1,58,87,133,18
2040,Nondelay,0,2012-12-13 00:00:00,Bug,1,0,46,12,Trivial,3,0,1,1,0,0,0,1,0,0,10,44,189,270,50
2041,Nondelay,0,2012-12-15 00:00:00,Bug,112,0,10,16,Trivial,1,1,1,1,0,0,0,1,0,0,8,84,143,247,373
2042,medium,20,2012-12-17 00:00:00,Story,167,2,15,0,Minor,2,2,1,0,1,0,0,0,0.3469387755102041,0,2,89,180,193,139
2043,Nondelay,0,2012-12-17 00:00:00,Story,0,0,5,3,Minor,0,0,1,0,0,0,0,0,0.626984126984127,0,3,72,17,95,368
2044,Nondelay,0,2012-12-19 00:00:00,Bug,8,0,66,1,Critical,11,0,1,0,0,0,0,2,0.25,0,1,82,137,181,373
2045,Nondelay,0,2012-12-19 00:00:00,Bug,131,0,63,7,Major,8,0,1,2,0,0,0,1,0,0,6,84,194,254,361
2046,Nondelay,0,2012-12-20 00:00:00,SubTask,129,0,0,0,Blocker,2,1,1,0,1,0,0,0,0.8,0,9,89,200,129,216
2047,Nondelay,0,2012-12-20 00:00:00,Bug,77,0,0,0,Minor,1,0,1,0,0,0,0,0,0.8,0,10,94,200,296,236
2048,Nondelay,0,2012-12-20 00:00:00,Task,84,0,0,0,Minor,1,0,1,1,0,0,0,0,0.8,0,4,92,179,282,216
2049,Nondelay,0,2013-01-02 00:00:00,Bug,60,1,5,2,Critical,2,0,1,3,0,0,0,0,0.41735537190082644,0,1,82,148,229,220
2050,Nondelay,0,2013-01-03 00:00:00,Bug,8,0,5,3,Major,1,0,1,1,1,1,0,0,0.41975308641975306,0,4,45,158,177,69
2051,Nondelay,0,2013-01-03 00:00:00,Improvement,94,0,0,0,Blocker,1,1,1,0,0,0,0,0,0.8461538461538461,0,10,90,182,295,354
2052,Nondelay,0,2013-01-07 00:00:00,Improvement,7,0,0,0,Major,1,0,1,1,0,0,0,0,0,0,9,38,164,173,297
2053,Nondelay,0,2013-01-07 00:00:00,Story,4,0,100,1,Minor,4,0,1,0,0,0,0,0,0.037037037037037035,0,3,9,179,191,354
2054,medium,27,2013-01-08 00:00:00,Task,55,2,0,3,Minor,2,2,1,0,1,0,0,0,0.7857142857142857,0,9,50,124,156,348
2055,high,94,2013-01-09 00:00:00,Improvement,216,1,0,0,Major,1,0,1,1,0,0,0,0,0,0,10,67,190,249,347
2056,Nondelay,0,2013-01-09 00:00:00,Bug,204,0,50,3,Major,20,0,1,1,1,0,1,2,0,0,7,18,49,219,96
2057,Nondelay,0,2013-01-10 00:00:00,Bug,682,0,45,11,Minor,8,0,1,1,0,0,0,3,0,0,10,100,194,190,243
2058,Nondelay,0,2013-01-10 00:00:00,Bug,2,0,14,1,Blocker,2,0,1,0,0,0,0,0,0.07142857142857142,0,9,52,85,175,320
2059,Nondelay,0,2013-01-11 00:00:00,Bug,2,0,60,9,Critical,7,0,1,1,0,0,0,1,0,0,1,21,195,208,237
2060,Nondelay,0,2013-01-11 00:00:00,Bug,310,0,0,1,Trivial,3,0,1,1,0,0,0,2,0.16666666666666666,0,1,92,169,269,388
2061,Nondelay,0,2013-01-14 00:00:00,Improvement,1,0,8,4,Major,2,0,1,0,0,0,0,0,0.8,0,10,58,182,286,358
2062,Nondelay,0,2013-01-14 00:00:00,Bug,12,0,5,4,Major,1,1,1,2,0,0,0,0,0.42213114754098363,1,9,12,2,159,161
2063,Nondelay,0,2013-01-16 00:00:00,Bug,56,0,50,0,Trivial,3,0,1,0,0,0,0,0,0.06896551724137931,0,7,82,136,221,272
2064,Nondelay,0,2013-01-17 00:00:00,Improvement,3,0,47,4,Minor,3,0,1,1,0,0,0,1,0,0,4,80,138,285,316
2065,Nondelay,0,2013-01-17 00:00:00,NewFeature,128,1,34,10,Minor,18,0,1,1,1,0,0,0,0.15789473684210525,0,10,30,169,251,328
2066,Nondelay,0,2013-01-17 00:00:00,Bug,3,0,43,11,Minor,12,0,1,1,0,0,0,1,0,1,6,82,144,285,388
2067,Nondelay,0,2013-01-17 00:00:00,Bug,1,0,43,11,Minor,2,0,1,0,0,0,0,1,0.15789473684210525,0,4,100,195,254,394
2068,Nondelay,0,2013-01-19 00:00:00,Bug,0,0,4,5,Major,1,0,1,0,0,0,0,0,0.8108108108108109,0,4,55,144,285,399
2069,Nondelay,0,2013-01-21 00:00:00,Bug,2,0,7,4,Minor,0,0,1,0,0,0,0,0,0.8125,0,10,77,140,272,288
2070,Nondelay,0,2013-01-22 00:00:00,Task,46,0,7,5,Major,0,0,1,0,0,0,0,0,0.8235294117647058,0,7,79,140,10,400
2071,Nondelay,0,2013-01-22 00:00:00,Bug,0,0,45,5,Major,1,0,1,0,1,0,0,1,0.3829787234042553,0,3,99,195,256,62
2072,Nondelay,0,2013-01-22 00:00:00,Improvement,22,0,33,11,Minor,17,0,1,1,1,0,0,1,0,0,5,38,42,287,27
2073,Nondelay,0,2013-01-22 00:00:00,Improvement,0,0,41,13,Minor,7,0,1,1,0,0,0,1,0,0,8,95,176,63,278
2074,Nondelay,0,2013-01-22 00:00:00,Bug,22,0,10,10,Major,2,0,1,1,0,0,0,0,0.3695652173913043,0,3,70,191,262,348
2075,Nondelay,0,2013-01-23 00:00:00,Bug,110,0,0,1,Blocker,4,1,1,1,0,0,0,0,0,0,5,90,113,82,253
2076,Nondelay,0,2013-01-24 00:00:00,Improvement,309,0,0,0,Major,0,0,1,1,0,0,0,0,0.5,0,2,83,130,18,303
2077,Nondelay,0,2013-01-24 00:00:00,Bug,170,1,0,2,Blocker,7,0,1,1,0,0,0,0,0.5,0,3,56,179,270,311
2078,Nondelay,0,2013-01-24 00:00:00,Task,73,0,6,6,Minor,8,0,1,1,0,0,0,0,0.8333333333333334,0,5,55,198,295,370
2079,Nondelay,0,2013-01-24 00:00:00,Bug,209,0,10,11,Minor,2,0,1,3,0,0,0,0,0,0,10,3,128,28,256
2080,Nondelay,0,2013-01-24 00:00:00,Bug,0,0,40,11,Minor,2,0,1,1,0,0,0,2,0,2,10,94,198,297,314
2081,Nondelay,0,2013-01-25 00:00:00,Bug,138,0,51,6,Major,5,0,1,2,1,0,0,1,0.19047619047619047,1,2,21,197,147,343
2082,Nondelay,0,2013-01-30 00:00:00,Improvement,0,0,40,11,Minor,4,0,1,1,0,0,0,1,0,0,1,100,200,96,371
2083,Nondelay,0,2013-01-30 00:00:00,Bug,11,0,40,1,Minor,16,0,1,2,1,0,0,2,0,0,10,55,169,269,371
2084,Nondelay,0,2013-01-30 00:00:00,Story,7,0,5,4,Minor,1,0,1,2,0,0,0,0,0.42276422764227645,0,6,2,16,263,194
2085,Nondelay,0,2013-01-30 00:00:00,Story,92,0,4,5,Minor,2,0,1,2,0,0,0,0,0.42276422764227645,1,10,84,195,295,400
2086,Nondelay,0,2013-01-30 00:00:00,Story,11,0,5,4,Major,1,0,1,1,0,0,0,0,0.42276422764227645,0,6,9,200,281,266
2087,Nondelay,0,2013-01-31 00:00:00,SubTask,2,0,6,6,Minor,1,0,1,0,0,0,0,0,0.8421052631578947,0,10,100,160,273,296
2088,Nondelay,0,2013-01-31 00:00:00,Improvement,71,0,6,6,Blocker,0,1,1,0,0,0,0,0,0.8421052631578947,0,4,23,182,274,13
2089,Nondelay,0,2013-02-04 00:00:00,Improvement,253,0,39,10,Minor,6,0,1,1,0,0,0,3,0,0,3,89,191,238,369
2090,Nondelay,0,2013-02-05 00:00:00,Story,18,2,4,6,Minor,1,0,1,0,0,0,0,0,0.42570281124497994,1,5,68,162,245,262
2091,Nondelay,0,2013-02-07 00:00:00,Bug,80,0,42,4,Minor,7,0,2,2,4,1,0,2,0.375,2,3,32,99,256,62
2092,Nondelay,0,2013-02-08 00:00:00,NewFeature,60,0,0,1,Minor,14,0,1,1,1,0,0,0,0.3673469387755102,0,2,64,153,191,292
2093,Nondelay,0,2013-02-08 00:00:00,NewFeature,32,0,0,0,Minor,11,0,1,1,2,0,0,0,0.3673469387755102,1,2,96,194,297,266
2094,Nondelay,0,2013-02-08 00:00:00,Improvement,60,0,0,0,Minor,17,0,1,0,3,0,0,8,0.3673469387755102,0,3,94,170,278,398
2095,Nondelay,0,2013-02-08 00:00:00,Bug,7,0,0,0,Major,1,0,1,0,0,0,0,0,0.06666666666666667,1,7,80,190,163,183
2096,Nondelay,0,2013-02-11 00:00:00,Documentation,78,0,0,2,Critical,3,0,1,1,0,0,0,4,0,0,10,17,184,253,280
2097,Nondelay,0,2013-02-11 00:00:00,Story,6,0,33,0,Minor,1,0,1,0,0,0,0,0,0.1,0,10,9,195,295,354
2098,Nondelay,0,2013-02-12 00:00:00,Bug,148,0,38,10,Minor,1,0,1,1,2,0,0,2,0.16666666666666666,0,2,59,145,207,207
2099,medium,21,2013-02-13 00:00:00,Bug,126,1,21,6,Major,1,2,1,1,1,0,0,2,0,0,10,97,157,280,371
2100,Nondelay,0,2013-02-14 00:00:00,Bug,42,0,12,1,Critical,4,0,1,0,0,0,0,0,0.12903225806451613,0,10,51,175,131,298
2101,Nondelay,0,2013-02-15 00:00:00,Bug,15,0,59,6,Minor,8,0,1,1,0,0,0,1,0,0,1,62,188,256,97
2102,Nondelay,0,2013-02-21 00:00:00,Bug,0,0,19,9,Major,1,0,1,1,1,0,0,3,0,0,9,84,159,36,234
2103,Nondelay,0,2013-02-21 00:00:00,Bug,0,0,4,7,Minor,1,0,1,2,0,0,0,0,0.42231075697211157,0,10,74,182,283,85
2104,Nondelay,0,2013-02-25 00:00:00,Bug,0,0,4,8,Minor,1,0,1,1,0,0,0,0,0.8133333333333334,0,10,98,200,280,364
2105,Nondelay,0,2013-02-25 00:00:00,Improvement,330,0,0,0,Blocker,3,1,1,3,0,0,0,0,0.25,0,4,99,117,215,288
2106,Nondelay,0,2013-02-26 00:00:00,Bug,107,0,100,1,Blocker,0,1,1,1,0,0,0,0,0,0,2,86,196,244,278
2107,low,8,2013-02-26 00:00:00,Bug,15,0,0,0,Minor,1,2,1,0,1,0,0,0,0.6216216216216216,0,3,23,54,252,355
2108,medium,52,2013-02-28 00:00:00,Bug,99,2,57,1,Minor,10,0,1,1,1,0,0,1,0,0,6,77,149,272,398
2109,Nondelay,0,2013-02-28 00:00:00,Story,1,1,4,9,Minor,6,0,1,2,0,0,0,0,0.42063492063492064,2,4,59,200,299,376
2110,Nondelay,0,2013-02-28 00:00:00,Bug,0,0,4,9,Minor,1,0,1,3,0,0,0,0,0.42063492063492064,0,10,98,127,247,113
2111,Nondelay,0,2013-03-04 00:00:00,Bug,92,0,5,7,Blocker,3,3,1,0,1,0,0,0,0.8571428571428571,0,10,99,185,228,352
2112,Nondelay,0,2013-03-04 00:00:00,Bug,120,0,0,3,Minor,1,0,1,1,0,0,0,0,0.8571428571428571,0,9,72,43,259,396
2113,Nondelay,0,2013-03-04 00:00:00,Task,88,0,5,7,Blocker,0,1,1,2,0,0,0,0,0.8571428571428571,0,5,89,198,129,346
2114,Nondelay,0,2013-03-06 00:00:00,Bug,96,0,50,2,Blocker,1,0,1,1,0,0,0,0,0.25,0,6,87,118,200,4
2115,Nondelay,0,2013-03-06 00:00:00,Bug,0,0,40,4,Major,2,0,1,1,0,0,0,0,0.2,0,7,73,165,256,267
2116,Nondelay,0,2013-03-06 00:00:00,NewFeature,0,0,36,11,Minor,1,0,1,1,0,0,0,0,0,0,8,76,139,215,166
2117,Nondelay,0,2013-03-07 00:00:00,Bug,0,0,36,11,Major,3,0,1,1,0,0,0,5,0,0,10,27,89,123,305
2118,Nondelay,0,2013-03-07 00:00:00,Bug,1,0,0,0,Minor,2,0,1,1,0,0,0,0,0,0,3,98,176,178,262
2119,Nondelay,0,2013-03-07 00:00:00,Improvement,52,0,33,3,Major,1,0,1,1,0,0,0,0,0.2,0,5,87,124,275,327
2120,Nondelay,0,2013-03-11 00:00:00,Bug,25,0,35,12,Minor,3,0,1,1,1,0,0,1,0,0,5,80,188,229,364
2121,Nondelay,0,2013-03-18 00:00:00,Story,26,0,11,2,Major,3,0,1,1,0,0,0,0,0.125,1,2,89,180,124,368
2122,Nondelay,0,2013-03-19 00:00:00,Bug,49,0,0,0,Minor,5,0,1,1,1,0,0,2,0,0,2,31,53,117,390
2123,Nondelay,0,2013-03-25 00:00:00,Improvement,51,0,0,1,Blocker,1,1,1,1,0,0,0,0,0.8333333333333334,0,10,81,172,280,47
2124,Nondelay,0,2013-03-26 00:00:00,Bug,54,0,38,2,Major,6,0,2,1,0,0,0,5,0.55,0,1,56,51,2,56
2125,Nondelay,0,2013-03-27 00:00:00,Bug,1,0,5,2,Critical,3,0,1,0,0,0,0,0,0.41732283464566927,1,9,86,122,297,74
2126,Nondelay,0,2013-04-03 00:00:00,Bug,3,0,37,2,Major,11,0,1,1,2,0,0,2,0.34615384615384615,0,6,95,191,258,122
2127,Nondelay,0,2013-04-04 00:00:00,Bug,122,0,32,11,Minor,3,0,1,2,0,0,0,1,0,0,7,90,162,297,358
2128,Nondelay,0,2013-04-04 00:00:00,Improvement,203,0,5,9,Minor,1,0,1,2,1,0,0,0,0.8,0,9,38,164,97,296
2129,Nondelay,0,2013-04-04 00:00:00,Improvement,200,0,5,9,Blocker,0,2,1,2,1,0,0,0,0.8,0,9,81,173,276,398
2130,Nondelay,0,2013-04-04 00:00:00,Bug,72,0,25,4,Blocker,0,0,1,0,0,0,0,0,0.3333333333333333,0,10,94,111,295,397
2131,Nondelay,0,2013-04-04 00:00:00,SubTask,38,0,5,9,Critical,1,0,1,1,0,0,0,0,0.8,0,7,42,62,34,292
2132,Nondelay,0,2013-04-04 00:00:00,SubTask,25,0,5,9,Blocker,1,0,1,0,0,0,0,0,0.8,0,2,69,174,209,267
2133,Nondelay,0,2013-04-04 00:00:00,SubTask,88,2,5,9,Blocker,2,0,1,0,0,0,0,0,0.8,0,9,62,98,294,375
2134,Nondelay,0,2013-04-04 00:00:00,SubTask,25,0,5,9,Blocker,3,0,1,0,1,0,0,0,0.8,0,2,95,103,236,269
2135,Nondelay,0,2013-04-04 00:00:00,Bug,63,0,5,9,Blocker,0,0,1,0,0,0,0,0,0.8,3,10,79,62,164,377
2136,Nondelay,0,2013-04-05 00:00:00,Improvement,188,0,3,16,Minor,0,0,1,3,0,0,0,0,0.84375,0,10,97,200,292,262
2137,medium,47,2013-04-05 00:00:00,Story,0,2,10,17,Minor,1,0,1,1,1,0,0,1,0.6604938271604939,0,9,31,105,298,239
2138,Nondelay,0,2013-04-06 00:00:00,Bug,102,0,30,12,Minor,7,0,2,3,1,0,0,1,0,0,7,86,181,204,341
2139,Nondelay,0,2013-04-10 00:00:00,Story,14,0,10,3,Critical,2,0,1,0,0,0,0,0,0.12121212121212122,0,2,19,116,152,315
2140,Nondelay,0,2013-04-10 00:00:00,NewFeature,95,0,29,13,Major,22,0,1,1,2,0,0,0,0,0,3,95,191,40,234
2141,Nondelay,0,2013-04-10 00:00:00,Improvement,46,0,0,4,Blocker,0,1,1,1,0,0,0,0,0.8484848484848485,0,7,98,123,220,186
2142,Nondelay,0,2013-04-10 00:00:00,Improvement,90,1,0,4,Minor,1,0,1,1,0,0,0,0,0.8484848484848485,0,6,69,123,177,354
2143,Nondelay,0,2013-04-12 00:00:00,Bug,45,0,0,6,Blocker,3,0,1,0,0,0,0,0,0.8,0,9,34,127,216,133
2144,Nondelay,0,2013-04-12 00:00:00,Bug,13,0,0,2,Major,1,0,1,0,0,0,0,0,0.8,1,3,56,166,88,293
2145,Nondelay,0,2013-04-12 00:00:00,Bug,13,0,0,2,Critical,1,0,1,0,0,0,0,0,0.8,1,10,86,155,165,396
2146,Nondelay,0,2013-04-15 00:00:00,NewFeature,33,0,3,17,Blocker,1,0,1,0,0,0,0,0,0.42857142857142855,0,2,80,192,195,191
2147,Nondelay,0,2013-04-15 00:00:00,NewFeature,72,0,20,5,Blocker,0,0,1,0,0,0,0,0,0.42857142857142855,1,2,16,124,291,380
2148,Nondelay,0,2013-04-15 00:00:00,Story,60,0,0,2,Minor,2,0,1,2,0,0,0,0,0.4196078431372549,0,10,69,14,293,263
2149,Nondelay,0,2013-04-16 00:00:00,Bug,53,0,3,18,Blocker,3,0,1,0,1,0,0,0,0.7368421052631579,0,10,89,86,297,392
2150,Nondelay,0,2013-04-16 00:00:00,Bug,88,0,0,0,Major,5,0,1,0,1,0,0,0,0.7368421052631579,0,9,68,139,257,305
2151,Nondelay,0,2013-04-17 00:00:00,Bug,28,0,0,4,Minor,1,0,1,0,0,0,0,0,0.725,1,7,49,167,34,13
2152,Nondelay,0,2013-04-17 00:00:00,Story,11,0,25,0,Major,2,0,1,0,0,0,0,0,0.11764705882352941,1,10,92,125,138,290
2153,Nondelay,0,2013-04-17 00:00:00,Bug,77,1,33,14,Major,26,1,2,2,0,0,0,4,0,0,9,32,182,288,361
2154,Nondelay,0,2013-04-19 00:00:00,Documentation,27,0,0,5,Minor,1,0,1,0,0,0,0,0,0.7073170731707317,0,4,99,180,235,359
2155,Nondelay,0,2013-04-22 00:00:00,Bug,0,0,4,11,Major,1,0,1,4,0,0,0,0,0.3584905660377358,0,6,99,57,278,372
2156,Nondelay,0,2013-04-23 00:00:00,Bug,54,0,5,1,Major,1,1,1,2,0,0,0,0,0.41796875,0,4,63,96,85,365
2157,Nondelay,0,2013-04-23 00:00:00,SubTask,22,0,3,19,Minor,0,0,1,1,0,0,0,0,0.6904761904761905,0,1,93,191,213,361
2158,Nondelay,0,2013-04-23 00:00:00,SubTask,25,0,0,6,Minor,1,0,1,1,0,0,0,0,0.6904761904761905,0,10,37,127,292,394
2159,Nondelay,0,2013-04-23 00:00:00,Bug,86,0,3,19,Blocker,1,1,1,1,0,0,0,0,0.6904761904761905,0,10,62,140,233,394
2160,Nondelay,0,2013-04-23 00:00:00,Improvement,30,0,3,19,Blocker,1,1,1,0,1,0,0,0,0.6904761904761905,0,10,91,193,289,394
2161,Nondelay,0,2013-04-24 00:00:00,Bug,5,0,39,4,Minor,3,0,2,1,0,0,0,1,0,0,3,79,145,256,240
2162,Nondelay,0,2013-04-26 00:00:00,Bug,48,2,4,10,Minor,1,0,1,5,0,0,0,0,0.8157894736842105,0,1,82,148,94,61
2163,Nondelay,0,2013-04-27 00:00:00,SubTask,26,0,3,21,Minor,1,0,1,1,0,0,0,0,0.6956521739130435,0,10,37,193,61,230
2164,Nondelay,0,2013-04-27 00:00:00,SubTask,23,0,3,21,Minor,1,0,1,1,0,0,0,0,0.6956521739130435,0,4,49,139,289,160
2165,Nondelay,0,2013-04-27 00:00:00,Task,30,0,0,7,Blocker,1,1,1,1,0,0,0,0,0,0,10,95,198,291,394
2166,Nondelay,0,2013-04-27 00:00:00,Bug,70,0,16,6,Blocker,1,1,1,0,0,0,0,0,0.6956521739130435,0,1,77,146,227,396
2167,Nondelay,0,2013-04-27 00:00:00,SubTask,28,0,3,21,Blocker,4,1,1,0,1,0,0,0,0.6956521739130435,0,10,89,194,289,400
2168,Nondelay,0,2013-04-27 00:00:00,Improvement,177,0,3,21,Minor,1,0,1,2,0,0,0,0,0.6956521739130435,0,9,78,168,292,371
2169,Nondelay,0,2013-04-30 00:00:00,Bug,60,0,0,7,Blocker,3,0,1,0,0,0,0,0,0.4444444444444444,0,10,86,121,184,394
2170,Nondelay,0,2013-04-30 00:00:00,Bug,0,0,35,4,Trivial,2,0,2,0,0,0,0,2,0.35185185185185186,0,9,89,196,258,350
2171,Nondelay,0,2013-05-01 00:00:00,Improvement,0,0,33,15,Minor,1,0,1,1,1,0,0,5,0.2,0,1,37,100,289,394
2172,Nondelay,0,2013-05-01 00:00:00,Bug,151,0,0,0,Major,4,0,1,3,0,0,0,0,0.058823529411764705,0,10,64,88,230,287
2173,Nondelay,0,2013-05-02 00:00:00,Bug,0,0,19,9,Blocker,2,0,1,1,0,0,0,2,0,0,8,61,133,20,234
2174,Nondelay,0,2013-05-07 00:00:00,Bug,2,0,32,15,Minor,1,0,1,0,0,0,0,1,0.23076923076923078,0,6,36,43,236,296
2175,Nondelay,0,2013-05-07 00:00:00,Bug,261,0,2,24,Blocker,7,1,1,4,1,0,0,0,0.7058823529411765,3,10,73,186,274,207
2176,Nondelay,0,2013-05-08 00:00:00,Story,0,0,20,1,Minor,2,0,1,1,0,0,0,0,0.14285714285714285,0,2,49,182,233,129
2177,Nondelay,0,2013-05-09 00:00:00,Bug,77,0,0,1,Major,2,0,2,3,2,0,0,0,0.7115384615384616,0,10,68,144,191,283
2178,Nondelay,0,2013-05-09 00:00:00,SubTask,22,0,2,25,Blocker,2,1,1,1,0,0,0,0,0.7115384615384616,0,6,37,37,178,394
2179,Nondelay,0,2013-05-09 00:00:00,Bug,13,0,2,25,Minor,1,0,1,0,0,0,0,0,0.7115384615384616,0,7,5,43,236,197
2180,Nondelay,0,2013-05-10 00:00:00,Bug,20,0,9,1,Minor,2,0,1,0,0,0,0,0,0.16666666666666666,0,7,54,179,298,317
2181,Nondelay,0,2013-05-13 00:00:00,Task,19,0,2,27,Blocker,7,0,1,0,0,0,0,0,0.7090909090909091,0,1,77,183,99,97
2182,Nondelay,0,2013-05-14 00:00:00,Story,18,0,8,2,Major,2,0,1,0,0,0,0,0,0.16216216216216217,0,2,79,162,93,372
2183,high,76,2013-05-14 00:00:00,Story,26,1,8,2,Minor,5,0,2,1,0,0,0,0,0.16216216216216217,1,5,40,174,126,259
2184,high,90,2013-05-14 00:00:00,Bug,51,1,62,2,Minor,5,0,1,2,0,0,0,3,0.4,0,3,47,22,269,235
2185,Nondelay,0,2013-05-15 00:00:00,Code Task,7,0,2,28,Minor,1,0,1,0,0,0,0,0,0.7142857142857143,0,9,98,177,225,342
2186,Nondelay,0,2013-05-16 00:00:00,Bug,71,0,2,29,Critical,1,2,1,1,0,0,0,0,0.7192982456140351,0,8,82,148,243,348
2187,Nondelay,0,2013-05-16 00:00:00,Bug,0,0,28,14,Minor,8,0,2,2,0,0,0,2,0.6923076923076923,0,1,93,58,282,350
2188,Nondelay,0,2013-05-17 00:00:00,Bug,133,0,0,2,Minor,1,0,1,2,0,0,0,1,0,0,8,81,171,270,324
2189,high,215,2013-05-17 00:00:00,Task,302,1,0,0,Critical,1,3,1,1,1,0,0,0,0.16666666666666666,0,3,16,124,202,97
2190,high,215,2013-05-17 00:00:00,Task,302,1,14,7,Critical,1,3,1,0,1,0,0,0,0.16666666666666666,0,3,16,124,202,294
2191,Nondelay,0,2013-05-20 00:00:00,Bug,17,0,0,4,Minor,4,0,1,1,1,0,0,2,0.07692307692307693,0,9,38,48,280,62
2192,Nondelay,0,2013-05-20 00:00:00,Bug,58,0,33,9,Blocker,0,1,1,0,0,0,0,0,0.7241379310344828,0,10,91,190,264,378
2193,Nondelay,0,2013-05-20 00:00:00,Bug,39,0,2,30,Blocker,3,1,1,0,0,0,0,0,0,0,4,90,146,292,34
2194,high,86,2013-05-21 00:00:00,Bug,69,1,32,15,Major,16,0,2,1,0,0,0,1,0,0,10,14,192,238,265
2195,Nondelay,0,2013-05-22 00:00:00,Bug,0,0,0,0,Critical,1,0,1,1,1,0,0,1,0,0,6,52,170,179,397
2196,Nondelay,0,2013-05-23 00:00:00,Bug,78,0,0,5,Minor,3,0,1,1,1,0,0,0,0,0,2,81,89,103,289
2197,Nondelay,0,2013-05-23 00:00:00,Task,70,0,0,6,Blocker,0,0,1,0,0,0,0,0,0.1,0,5,100,192,253,355
